Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.333332	56.70293	210.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	142030.0	0.032650574712643675	4320001.0	132.05702	2.0169816	134.67169	38.13788	132.05708	2.0184648	134.63043	32.398823	1.969228	4.375669	59.091335	-0.4333849	-1.3495187	0.24724948	2.9713461	-8.476763	-133.22087	0.13048853	0.12685847	0.19354264	3.349519	0.0	1.0	2.625709e-16	-32.39207	8.556613e-15	1.3495191	10.951617	477.7265	68778.223747015
145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.1	77.19644	325.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	143503.0	0.03276324200913242	4350001.0	132.05664	2.0172768	134.7234	35.178955	132.0566	2.0188692	134.65967	26.87499	1.9677246	4.3692346	63.213226	-0.34472466	-1.3489993	0.24954227	4.5199385	-8.016463	-133.25026	0.13298456	0.13018313	0.20184791	3.3489995	0.0	1.0	2.7504817e-16	-32.393475	8.544623e-15	1.3489996	14.290206	586.8643	69365.14193987846
146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.3	33.157352	128.0	0.0	74.7	224.09999	747.0	0.0	1000.0	1000.0	0.0	0.0	144142.0	0.032685260770975055	4380001.0	132.15297	1.933743	134.69139	33.24254	132.15298	1.933865	135.15886	26.922674	1.9679079	4.332329	59.607788	-0.40117455	-1.350054	0.24561769	8.415213	-8.935781	-133.34929	0.13698176	0.13408592	0.19241364	3.3500535	0.0	1.0	2.730799e-16	-32.394936	8.532114e-15	1.3500535	14.719068	589.7874	69954.9030342102
147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.875	34.81895	132.0	0.0	0.0	0.0	0.0	0.0	937.9375	1000.0	0.0	0.0	144874.0	0.03262927927927928	4410001.0	132.12947	1.95409	134.68375	24.367743	132.12936	1.9549681	134.55075	24.812956	1.9695443	4.34804	57.40963	-0.4274025	-1.3505281	0.24462952	5.0935907	-7.5899353	-133.29256	0.1392734	0.13541219	0.19972584	3.350527	0.0	1.0	2.5882418e-16	-32.39608	8.522399e-15	1.350527	14.604602	589.567	70544.47073459625
148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.4	59.06133	260.0	0.0	192.0	378.6323	966.0	0.0	1000.0	1000.0	0.0	0.0	145726.0	0.03260089485458613	4440001.0	132.11803	1.8895981	134.80356	20.025658	132.11807	1.8921314	134.77654	14.705036	1.967374	4.3534627	55.06051	-0.39895868	-1.3496344	0.24683669	4.6978183	-8.492539	-133.32095	0.15236494	0.14743412	0.20021725	3.3496344	0.0	1.0	2.7691937e-16	-32.397495	8.510319e-15	1.3496345	14.114343	587.9363	71132.41754436493
149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.806452	35.657345	135.0	0.0	93.2	279.6	932.0	0.0	968.0645	1000.0	0.0	0.0	146433.0	0.03254066666666667	4470001.0	131.99745	2.0045729	135.97214	13.643444	131.99754	2.0087404	134.6169	8.284378	1.9666958	4.4706206	59.22629	-0.4076078	-1.3484817	0.2510523	5.3897066	-9.139278	-133.16905	0.13619246	0.13117486	0.20983154	3.3484812	0.0	1.0	2.822632e-16	-32.399055	8.497065e-15	1.3484812	14.438661	589.4105	71721.84146428108
150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.1	52.514343	277.0	0.0	0.0	0.0	0.0	0.0	975.9	1000.0	0.0	0.0	147394.0	0.03253730684326711	4500001.0	131.99324	1.8315787	135.44917	20.661581	131.9932	1.8327128	135.07535	13.491773	1.9713515	4.390032	60.805992	-0.47522998	-1.3499675	0.24537805	6.765543	-8.300944	-133.1141	0.13046716	0.12804498	0.21994887	3.3499663	0.0	1.0	2.423235e-16	-32.40059	8.484058e-15	1.3499665	14.069412	589.06177	72310.87686419487
151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.870968	86.67097	466.0	0.0	0.0	0.0	0.0	0.0	968.4839	1000.0	0.0	0.0	148326.0	0.03252763157894737	4530001.0	132.0038	1.8329538	134.65266	15.360781	132.00366	1.8350847	134.42326	8.028018	1.9668777	4.4045944	63.02631	-0.27519035	-1.349144	0.24848866	3.2299767	-8.964162	-133.19704	0.13118345	0.1280051	0.21320498	3.3491442	0.0	1.0	2.7994156e-16	-32.40182	8.4736e-15	1.3491442	13.70823	589.7615	72900.64710330963
152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.903225	73.220985	302.0	0.0	0.0	0.0	0.0	0.0	969.4839	1000.0	0.0	0.0	149594.0	0.03259128540305011	4560001.0	131.83975	2.117141	137.07292	-16.033972	131.83974	2.1190758	134.45844	-27.051609	1.968283	4.453698	55.699474	-0.55233216	-1.3476505	0.25444692	3.7330241	-8.346906	-132.98392	0.16790526	0.1638717	0.21340068	3.347651	0.0	1.0	2.6763912e-16	-32.403233	8.461638e-15	1.3476509	13.6219635	588.12103	73488.73818778992
153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.666666	30.432804	120.0	0.0	204.8	367.5622	952.0	0.0	1000.0	1000.0	0.0	0.0	150172.0	0.032504761904761904	4590001.0	131.75725	2.2676566	134.28706	-47.217648	131.7573	2.2684128	134.22076	-47.097878	1.968274	4.3655763	53.62544	-0.62535334	-1.347782	0.25374803	2.5515184	-7.7375093	-132.9363	0.15999328	0.1570099	0.20472103	3.3477833	0.0	1.0	2.6732537e-16	-32.404724	8.449032e-15	1.3477834	14.6295805	588.9602	74077.72630238533
154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.133335	52.560905	182.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	151305.0	0.032538709677419356	4620001.0	131.84775	2.1192067	135.16167	-38.804684	131.84782	2.1190524	134.31993	-44.816944	1.9692233	4.322622	52.36758	-0.35754132	-1.3488472	0.24937128	3.0145946	-7.813387	-133.02434	0.14206086	0.13930354	0.20308878	3.3488464	0.0	1.0	2.5898954e-16	-32.405926	8.438894e-15	1.3488463	15.671733	590.07526	74667.8061349392
155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.2	34.124676	141.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	151874.0	0.032451709401709404	4650001.0	131.97194	2.0014048	135.5655	-21.553297	131.97188	2.0006351	134.45749	-19.186684	1.9703858	4.1875753	53.46383	-0.35432553	-1.3496367	0.24622954	3.1231556	-8.91212	-133.16864	0.13223962	0.13013597	0.20723356	3.349637	0.0	1.0	2.4897274e-16	-32.406773	8.431769e-15	1.349637	14.1323185	588.4297	75256.24657607079
156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.903225	54.80308	255.0	0.0	0.0	0.0	0.0	0.0	967.8387	1000.0	0.0	0.0	152925.0	0.03246815286624204	4680001.0	132.04843	1.9940943	134.30774	-15.117816	132.04845	1.9955344	134.4487	-24.115648	1.9708313	4.193662	54.502495	-0.39020085	-1.3503202	0.24373415	2.8640885	-8.661303	-133.23027	0.13163328	0.12873746	0.20588027	3.3503203	0.0	1.0	2.4500214e-16	-32.4077	8.42391e-15	1.3503203	14.366094	589.20905	75845.43881225586
157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.8	64.8287	197.0	0.0	0.8	2.3999999	8.0	0.0	1000.0	1000.0	0.0	0.0	154149.0	0.032520886075949364	4710001.0	132.00317	2.0027347	135.11778	-11.541055	132.00311	2.0034175	134.4373	-10.265532	1.9709592	4.0894537	62.213383	-0.36229062	-1.3501186	0.24433915	9.6973505	-7.644413	-133.21318	0.15597169	0.1524325	0.18314427	3.3501186	0.0	1.0	2.4372177e-16	-32.408497	8.4172425e-15	1.3501185	13.525314	588.5811	76433.99678754807
158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.967741	41.521454	188.0	0.0	97.6	292.80002	976.0	0.0	969.5806	1000.0	0.0	0.0	154891.0	0.03247190775681342	4740001.0	132.05228	1.870996	135.2088	5.8916445	132.05232	1.8694793	135.03555	9.666969	1.9724027	4.115531	63.79063	-0.39306355	-1.3512024	0.24095666	6.0466356	-9.476336	-133.23924	0.1407623	0.13792059	0.19404909	3.3512013	0.0	1.0	2.313666e-16	-32.409336	8.410164e-15	1.3512014	14.758855	589.75665	77023.78667211533
159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.7	74.47199	309.0	0.0	6.1	18.300001	61.0	0.0	1000.0	1000.0	0.0	0.0	156109.0	0.03252270833333333	4770001.0	131.89493	2.1627293	134.395	-6.273041	131.895	2.1614313	134.3757	-12.933233	1.9730005	4.166176	69.65317	-0.38614774	-1.3496008	0.24707766	3.9088693	-9.053869	-133.04556	0.15072149	0.149589	0.19107217	3.3496006	0.0	1.0	2.2620385e-16	-32.409943	8.4050495e-15	1.3496006	14.14653	588.3372	77612.10656237602
160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.8	64.41398	304.0	0.0	93.9	281.69998	939.0	0.0	1000.0	1000.0	0.0	0.0	157183.0	0.03254306418219462	4800001.0	131.88956	2.0125127	134.48611	-2.5869339	131.88954	2.0104997	134.35771	6.2256975	1.9735222	4.2569976	65.76992	-0.47776842	-1.3500841	0.24418905	3.3682992	-8.134187	-133.00983	0.13151798	0.12997748	0.19911471	3.3500853	0.0	1.0	2.216264e-16	-32.410717	8.398539e-15	1.3500851	14.49584	589.7993	78201.93860983849
161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.225806	31.071932	130.0	0.0	0.0	0.0	0.0	0.0	971.70966	1000.0	0.0	0.0	157655.0	0.03243930041152263	4830001.0	131.97128	2.0333529	134.54929	2.5465884	131.97139	2.032089	134.59229	-13.304855	1.9698731	4.1545477	58.49865	-0.43768334	-1.3500035	0.24555553	3.7708192	-8.965915	-133.18745	0.16469148	0.16331035	0.18270698	3.3500042	0.0	1.0	2.521018e-16	-32.41148	8.392152e-15	1.3500042	14.63234	589.6971	78791.59108042717
162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.7	60.00675	207.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	158709.0	0.03245582822085889	4860001.0	131.87164	2.1017735	134.51564	0.23059344	131.87164	2.1006732	134.41394	-6.0980253	1.9715257	4.2105365	67.00769	-0.38771343	-1.3491831	0.24794212	2.9212263	-7.740987	-133.03523	0.15615298	0.15472446	0.20416608	3.3491824	0.0	1.0	2.3810665e-16	-32.41206	8.387302e-15	1.3491821	13.418985	588.51074	79380.11034965515
163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.633335	64.01431	296.0	0.0	8.1	24.3	81.0	0.0	1000.0	1000.0	0.0	0.0	159812.0	0.03248211382113821	4890001.0	131.78943	2.0623634	134.21866	-7.5812755	131.78935	2.060639	134.26161	-9.026059	1.9686556	4.225809	67.77133	-0.9605751	-1.349052	0.24882916	4.3404894	-7.396249	-133.00583	0.16695452	0.16487505	0.18844405	3.3490522	0.0	1.0	2.619291e-16	-32.412968	8.379656e-15	1.349052	14.852721	589.3899	79969.52536916733
164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.833334	38.77807	119.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	160660.0	0.032456565656565656	4920001.0	131.82115	2.0144985	134.21918	5.16152	131.82118	2.0133145	134.37483	-4.2321277	1.9684188	4.2693396	65.436386	-0.54440904	-1.3490602	0.24972348	4.5718784	-7.810317	-133.02434	0.14988302	0.14819285	0.1962104	3.3490596	0.0	1.0	2.6369565e-16	-32.41379	8.372756e-15	1.3490596	14.509083	589.41675	80558.91144251823
165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.387096	51.00264	244.0	0.0	0.0	0.0	0.0	0.0	967.8387	1000.0	0.0	0.0	161602.0	0.03245020080321285	4950001.0	131.90434	2.002709	134.31186	-9.24978	131.90439	2.0015004	134.23383	-9.540976	1.9674037	4.310573	63.39607	-0.49517918	-1.3493845	0.2485719	7.1931906	-8.409835	-133.10808	0.14348349	0.14423503	0.2088495	3.3493843	0.0	1.0	2.7193453e-16	-32.41478	8.364512e-15	1.3493847	14.2601795	589.6884	81148.63617610931
166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.766666	98.56899	304.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	163528.0	0.032640319361277446	4980001.0	131.9992	1.8646351	135.05211	10.318198	131.99931	1.8630829	134.50905	-2.3245194	1.9686348	4.564836	62.895638	-0.94592214	-1.3492944	0.24965166	3.9092426	-7.951975	-133.10162	0.1567137	0.1555445	0.23986492	3.3492942	0.0	1.0	2.614029e-16	-32.415688	8.3568965e-15	1.3492938	14.178095	588.8148	81737.41311526299
167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.566668	37.243065	179.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	164141.0	0.03256765873015873	5010001.0	132.07999	1.9581115	134.79434	-9.281716	132.08006	1.9556497	134.38396	-9.065291	1.9697082	4.4901223	61.031097	-1.2455709	-1.3491659	0.24908544	5.8671384	-9.001573	-133.1954	0.1379999	0.13751164	0.22869399	3.3491657	0.0	1.0	2.5210827e-16	-32.416885	8.346915e-15	1.3491654	14.0156975	587.85364	82325.26992678642
168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.566666	79.88312	380.0	0.0	71.3	213.90001	713.0	0.0	992.6667	1000.0	0.0	0.0	165469.0	0.03263688362919132	5040001.0	132.14328	1.8924874	134.44193	15.696535	132.14337	1.8925273	134.33972	21.168821	1.9693447	4.477602	62.477257	-0.7603171	-1.3493936	0.24820438	3.5396647	-7.762992	-133.25223	0.15366443	0.15219264	0.22262876	3.3493927	0.0	1.0	2.5487401e-16	-32.417988	8.337713e-15	1.349393	13.461492	588.5883	82913.90134739876
169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.666666	38.900158	146.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	166059.0	0.03256058823529412	5070001.0	132.089	1.8970249	135.32478	-7.8377314	132.08884	1.8969076	134.73927	-9.466137	1.9645842	4.4749975	64.97873	-0.7477691	-1.3492414	0.24878283	4.1715236	-7.7345057	-133.30685	0.14345473	0.14104085	0.21742474	3.3492424	0.0	1.0	2.9413698e-16	-32.419437	8.3256274e-15	1.3492424	14.3666	589.4162	83503.30721116066
170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.34375	82.85929	261.0	0.0	0.0	0.0	0.0	0.0	952.0625	1000.0	0.0	0.0	167670.0	0.03268421052631579	5100001.0	132.11337	1.9410855	134.68541	3.9961076	132.11348	1.941334	134.31787	-20.812462	1.9690381	4.5278397	68.30372	-0.47872114	-1.3500422	0.24552321	3.3211417	-7.779786	-133.2332	0.12856631	0.125602	0.2153057	3.3500428	0.0	1.0	2.5666835e-16	-32.420937	8.313152e-15	1.3500426	14.290776	590.1661	84093.4614007473
171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	51.290028	232.0	0.0	0.0	0.0	0.0	0.0	987.3333	1000.0	0.0	0.0	168720.0	0.032697674418604654	5130001.0	131.8498	2.229306	134.93434	-14.257343	131.84981	2.229327	134.39511	-15.411318	1.9668477	4.621022	60.432594	-0.60990524	-1.3476982	0.25467527	5.0716834	-9.322225	-132.96242	0.14052197	0.1373885	0.21524273	3.3476985	0.0	1.0	2.7451057e-16	-32.422314	8.3017386e-15	1.3476981	13.981836	588.3049	84681.76027441025
172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.033334	28.850744	125.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	169111.0	0.032584007707129096	5160001.0	131.66788	2.1523352	134.49072	-3.70148	131.66783	2.151799	134.08873	-10.924561	1.9687729	4.6399007	74.89538	-0.4752543	-1.347469	0.25583604	5.2276607	-8.921243	-132.74146	0.16447918	0.16100264	0.22659935	3.3474696	0.0	1.0	2.5807736e-16	-32.42404	8.2873975e-15	1.3474694	14.465185	587.611	85269.38089442253
173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.7	39.289654	152.0	0.0	90.1	270.30002	901.0	0.0	1000.0	1000.0	0.0	0.0	169915.0	0.03255076628352491	5190001.0	131.58437	2.1577008	134.25906	-5.451701	131.58438	2.1558063	134.022	-14.7531185	1.9667358	4.7813697	72.668175	-0.7831619	-1.3475707	0.25536907	4.3745947	-9.039627	-132.65565	0.14265543	0.13944529	0.25042894	3.3475711	0.0	1.0	2.7449466e-16	-32.425724	8.273471e-15	1.3475708	15.669141	588.97845	85858.35910201073
174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	60.663002	275.0	0.0	173.5	347.28583	899.0	0.0	1000.0	1000.0	0.0	0.0	170905.0	0.03255333333333333	5220001.0	131.76025	1.8868803	135.00656	-1.3968685	131.7602	1.8867644	134.44797	1.7501159	1.962939	4.686656	65.58513	-0.74381924	-1.3485307	0.25203788	22.468403	-7.5039783	-132.92744	0.13397942	0.12989846	0.21941721	3.3485308	0.0	1.0	3.053177e-16	-32.427643	8.257601e-15	1.3485304	13.797	588.1286	86446.49196219444
175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.580645	45.266075	136.0	0.0	182.3	365.24457	960.0	0.0	969.35486	1000.0	0.0	0.0	171728.0	0.03252424242424242	5250001.0	131.78879	2.0054717	134.69788	-5.8654785	131.78886	2.0041919	134.17409	-21.513943	1.9645133	4.7188716	72.2934	-0.40497684	-1.3485196	0.2512351	3.7315884	-8.721254	-132.90114	0.13996285	0.13696752	0.22894841	3.3485205	0.0	1.0	2.9182043e-16	-32.42939	8.243185e-15	1.3485209	14.321363	589.5264	87036.02106833458
176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.7	40.273357	156.0	0.0	66.8	200.40001	668.0	0.0	1000.0	1000.0	0.0	0.0	172379.0	0.032463088512241056	5280001.0	131.77252	2.02698	134.27263	-8.027709	131.77255	2.0245523	134.30684	-15.710829	1.9646692	4.70759	68.55981	-1.0560246	-1.3486485	0.25120136	3.638793	-8.650945	-132.8962	0.12519841	0.12318481	0.22974768	3.348648	0.0	1.0	2.900273e-16	-32.431057	8.229425e-15	1.3486483	14.6354065	588.6886	87624.67148280144
177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.060606	71.29875	307.0	0.0	0.0	0.0	0.0	0.0	910.8182	1000.0	0.0	0.0	173371.0	0.032466479400749065	5310001.0	131.72438	2.0733082	134.6571	-9.260332	131.72438	2.0714467	134.7272	-17.20518	1.9678625	4.7764254	67.28072	-2.5369682	-1.34855	0.25137758	3.5298426	-8.120087	-132.77444	0.15828834	0.15505873	0.24410763	3.3485498	0.0	1.0	2.6328627e-16	-32.43288	8.214468e-15	1.3485496	14.659476	590.1079	88214.79903292656
178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.633333	64.4135	277.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	174320.0	0.032461824953445066	5340001.0	131.64937	2.1113715	134.53642	-15.846782	131.64941	2.109185	134.78679	-19.41447	1.9645208	4.750394	66.3596	-0.6201377	-1.3493261	0.24795972	7.704633	-9.233237	-132.76443	0.13669893	0.13470401	0.23239441	3.3493266	0.0	1.0	2.902048e-16	-32.434666	8.199799e-15	1.3493263	14.320278	589.5949	88804.42108988762
179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.033333	42.929775	158.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	175189.0	0.032442407407407406	5370001.0	131.52057	2.10407	134.42613	-5.3301363	131.52065	2.1032917	134.69899	-26.94471	1.961447	4.741083	71.854294	-0.44654465	-1.3483515	0.25101745	4.8583	-8.554985	-132.68187	0.12755567	0.12651654	0.22095905	3.3483517	0.0	1.0	3.147944e-16	-32.436707	8.183088e-15	1.3483518	13.881402	588.8823	89393.2625849247
180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.741936	46.05464	186.0	0.0	0.0	0.0	0.0	0.0	968.0968	1000.0	0.0	0.0	175902.0	0.03239447513812155	5400001.0	131.49144	2.0385096	134.49245	-0.21599174	131.49142	2.037819	134.45819	-30.36388	1.9629041	4.671241	74.57064	-1.2755632	-1.3480998	0.25227553	12.193653	-8.491376	-132.66847	0.14674053	0.14583245	0.21914043	3.3481002	0.0	1.0	3.0230466e-16	-32.438564	8.167922e-15	1.3481003	14.6604595	590.06537	89983.33307051659
181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.133335	47.86838	186.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	176956.0	0.03240952380952381	5430001.0	131.41415	2.1415532	134.19458	-5.8464704	131.41418	2.141132	134.54858	-11.82123	1.9665201	4.6402736	66.554565	-0.87127876	-1.3483951	0.2522021	3.8577986	-7.850091	-132.52681	0.12615024	0.12446768	0.21855828	3.3483953	0.0	1.0	2.7235159e-16	-32.440086	8.155468e-15	1.3483953	14.822909	590.2996	90573.65856862068
182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.166666	27.335062	80.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	177501.0	0.032331693989071035	5460001.0	131.50807	2.1651764	134.18512	-13.657275	131.50801	2.1632833	134.33723	-23.302803	1.9655484	4.698628	67.1911	-0.41394234	-1.3487053	0.25049448	5.81676	-9.331802	-132.613	0.122205764	0.12252602	0.24328452	3.3487055	0.0	1.0	2.7982363e-16	-32.44166	8.142643e-15	1.3487054	15.068559	589.41486	91163.03137397766
183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.451612	40.213013	122.0	0.0	0.0	0.0	0.0	0.0	968.8387	1000.0	0.0	0.0	178414.0	0.0323213768115942	5490001.0	131.54634	2.1947336	134.40541	-14.858808	131.54631	2.1959405	134.603	-13.262257	1.9631215	4.6128697	65.58849	-0.4135995	-1.348544	0.25060233	3.6737947	-7.9902	-132.73329	0.13785866	0.13767861	0.21534309	3.3485444	0.0	1.0	2.9902357e-16	-32.443504	8.1276665e-15	1.3485444	13.641392	588.3156	91751.38534092903
184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.333334	36.47404	162.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	179098.0	0.03226990990990991	5520001.0	131.51205	2.2066364	134.26071	-1.9596174	131.51208	2.2070243	134.39667	4.4815035	1.9680884	4.7119384	66.81963	-0.7090783	-1.3479326	0.25249425	3.5813699	-9.178104	-132.56845	0.1399563	0.1395419	0.23340248	3.3479323	0.0	1.0	2.5832742e-16	-32.444847	8.116718e-15	1.3479325	14.88769	589.42755	92340.81052041054
185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.2	44.944706	164.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	179630.0	0.03219175627240144	5550001.0	131.47469	2.1495233	134.37833	0.6317661	131.47464	2.150107	134.24275	6.155894	1.9629457	4.749942	66.38313	-2.0087328	-1.3492788	0.24878874	4.0923834	-7.639641	-132.61993	0.12971653	0.13007686	0.24527784	3.3492787	0.0	1.0	2.9962732e-16	-32.446312	8.104847e-15	1.3492787	14.891388	589.4669	92930.25952863693
186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	54.960594	251.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	180530.0	0.032180035650623884	5580001.0	131.54066	2.0613582	134.1253	9.206064	131.54053	2.0620596	134.58699	5.135062	1.9626163	4.5830727	62.584846	-0.8516245	-1.3495862	0.2464821	3.9645724	-9.009975	-132.75183	0.13167912	0.13299873	0.21744533	3.3495874	0.0	1.0	3.0178603e-16	-32.44799	8.091285e-15	1.3495873	15.08413	585.9384	93516.21646976471
187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.6	50.46953	210.0	0.0	1.5	4.5	15.0	0.0	1000.0	1000.0	0.0	0.0	181448.0	0.03217163120567376	5610001.0	131.59198	1.9889213	133.97615	8.893689	131.59206	1.9893633	134.39366	18.275627	1.9651091	4.7101173	67.13365	-1.2298241	-1.3494909	0.24672672	8.22341	-10.91248	-132.70523	0.1169624	0.11812105	0.23822215	3.3494904	0.0	1.0	2.8116997e-16	-32.449566	8.0785335e-15	1.3494904	14.855482	588.0321	94104.25201177597
188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	37.409893	166.0	0.0	0.0	0.0	0.0	0.0	939.71875	1000.0	0.0	0.0	182088.0	0.03211428571428571	5640001.0	131.66153	2.0273051	134.24077	10.260073	131.66145	2.0277946	134.10986	11.883738	1.9644947	4.747728	65.16338	-0.39540148	-1.3492677	0.24741726	3.4191427	-8.918768	-132.7886	0.13166098	0.13185987	0.2392786	3.3492682	0.0	1.0	2.8558478e-16	-32.451397	8.063753e-15	1.3492683	14.502303	590.73206	94694.96570539474
189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.933334	63.702396	226.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	183196.0	0.03213964912280702	5670001.0	131.6343	2.079786	134.0377	-5.755045	131.63438	2.0816104	134.30275	0.6781783	1.9672897	4.6765485	82.86934	-0.3575492	-1.3495097	0.24801712	11.507182	-7.4629784	-132.72711	0.13248003	0.13164254	0.22938848	3.3495104	0.0	1.0	2.6259723e-16	-32.45321	8.049166e-15	1.3495104	14.623538	589.96466	95284.9439907074
190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.266666	65.05482	269.0	0.0	84.0	252.0	840.0	0.0	1000.0	1000.0	0.0	0.0	184764.0	0.03224502617801047	5700001.0	131.46477	2.1095843	133.90971	-13.124452	131.4648	2.1108358	134.02734	7.1307297	1.9640704	4.5970945	70.07388	-0.84878826	-1.3487686	0.24986683	3.9833446	-9.316693	-132.64436	0.14245929	0.14274496	0.20429504	3.3487673	0.0	1.0	2.8816183e-16	-32.454357	8.039916e-15	1.3487673	14.670446	590.17523	95875.09047484398
191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.433334	63.960236	243.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	186037.0	0.032298090277777775	5730001.0	131.527	2.0149124	133.99287	6.614252	131.52689	2.0166337	134.04091	13.664663	1.9608771	4.7311535	66.94555	-0.3913741	-1.3490012	0.24816133	10.789828	-8.961399	-132.70706	0.11271871	0.112797566	0.21070032	3.3490005	0.0	1.0	3.133214e-16	-32.45599	8.026805e-15	1.3490007	14.614274	589.1902	96464.30137205124
